movie_id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,keywords,production_companies,production_countries
228326,The Book of Life,en,2014-10-01,50000000,97437106,95,7.3,755,34.890999,Romance|Animation|Adventure|Comedy|Family|Fantasy,love triangle|afterlife|day of the dead|bullfighting,Twentieth Century Fox Film Corporation|Reel FX Creative Studios|Twentieth Century Fox Animation|Chatrone,Mexico|United States of America
9754,Firewall,en,2006-02-10,45000000,828e5,105,5.6,267,18.186026,Thriller,bank|technology|blackmail|hacker|seattle|computer hacker|firewall,Village Roadshow Pictures|Thunder Road Pictures|Warner Bros.|Beacon Pictures|Jon Shestack Productions,United States of America|Australia
66,Absolute Power,en,1997-02-14,50000000,50068310,121,6.4,223,13.576765,Crime|Drama|Thriller,corruption|assassination|washington d.c.|rape|white house|usa president|daughter|government|suspense|secret service|secret service agent,Columbia Pictures|Castle Rock Entertainment|Malpaso Productions,United States of America
4421,G.I. Jane,en,1997-08-22,50000000,48169156,125,6,395,19.434672,Action|Drama,poem|middle east|helicopter|satellite|navy|sexism|war|army|sexual harassment|navy seal|feminist|soldier|commando|mental health|drill instructor|military|u.s. military|army base|reconnaissance|sexual discrimination,Caravan Pictures|Hollywood Pictures|First Independent Films|Largo Entertainment|Scott Free Productions|Trap-Two-Zero Productions,United States of America
2649,The Game,en,1997-09-12,50000000,109423648,129,7.5,1506,62.925175,Drama|Thriller|Mystery,brother brother relationship|birthday|danger of life|birthday party|surprising,PolyGram Filmed Entertainment|A&B Producoes|Popaganda Films,United States of America
588,Silent Hill,en,2006-04-21,50000000,97607453,125,6.3,1067,32.927994,Horror|Mystery,monster|mother role|burning of witches|fog|suffering|darkness|sadism|supernatural|revenge|surrealism|gore|survival|good vs evil|blood|another dimension|torture|creature|violence|demon|witch burning|based on video game|dismemberment|religious fanatic|ghost town|sleepwalking,Silent Hill DCP Inc.|Davis-Films|TriStar Pictures|Konami,Canada|France|Japan|United States of America
10393,The Replacements,en,2000-08-07,0,0,118,6.1,203,14.837288,Comedy,american football|strike|sport|coach|misfit|american football player,Warner Bros.,United States of America
71552,American Reunion,en,2012-04-04,50000000,234989584,113,6.1,1611,39.920035,Comedy,wife husband relationship|sequel|family reunion|masturbation|scat|high school reunion|quitting a job|milf|duringcreditsstinger,Universal Pictures,United States of America
9631,The Negotiator,en,1998-07-29,50000000,44547681,140,6.8,582,28.725621,Action|Adventure|Crime|Drama|Mystery|Thriller,corruption|hostage|pension|innocence|police|hostage-taking|murder|suspense|conspiracy|bullet wound|negotiator,Regency Enterprises|Warner Bros.,Germany|United States of America
216282,Into the Storm,en,2014-08-06,50000000,160602194,89,5.8,817,20.566554,Action|Thriller,tornado|student|found footage|disaster movie,New Line Cinema|Village Roadshow Pictures|Broken Road Productions|RatPac-Dune Entertainment,United States of America
306,Beverly Hills Cop III,en,1994-05-24,50000000,119208989,104,5.5,434,20.333953,Action|Comedy|Crime,detective|undercover|security camera|carousel |investigation|weapon|sequel|rescue|counterfeit|shootout|dirty cop|gunfight|los angeles|explosion|violence|foot chase|framed|car chase|secret service|amusement park|roller coaster|beverly hills|buddy comedy,Paramount Pictures|Eddie Murphy Productions,United States of America
928,Gremlins 2: The New Batch,en,1990-06-15,50000000,41482207,106,6.2,652,33.98637,Comedy|Horror|Fantasy,new york|monster|skyscraper|mutant|restaurant|human animal relationship|mutation|tv station|dying and death|water|research station|fur|bat|current|electric shock|cleverness|gremlin|cowardliness,Amblin Entertainment|Warner Bros.,United States of America
205587,The Judge,en,2014-10-08,50000000,83719388,141,7.2,1417,42.472324,Drama,father son relationship|judge|lawyer,Village Roadshow Pictures|Warner Bros.|Big Kid Pictures|Team Downey,United States of America
6623,The Peacemaker,en,1997-09-26,50000000,0,124,5.8,255,15.931084,Action|Thriller,helicopter|terrorist|nuclear missile|bridge|train crash|train|woman director,DreamWorks SKG,United States of America
1577,Resident Evil: Apocalypse,en,2004-09-10,45000000,129394835,94,6.1,1267,29.880122,Horror|Action|Science Fiction,martial arts|mutant|dystopia|rescue|conspiracy|evil corporation|zombie|based on video game,Impact Pictures|Constantin Film Ltd.,United Kingdom|United States of America|Germany|France|Canada
9801,Bridget Jones: The Edge of Reason,en,2004-11-10,50000000,40203020,108,6.1,750,28.803802,Comedy|Romance,london england|lovesickness|thailand|clumsy fellow|to drop brick|capture|woman director,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Atlantic Television|Little Bird,France|Germany|Ireland|United Kingdom|United States of America
2116,Out of Time,en,2003-10-03,50000000,55495563,105,6.1,298,14.993459,Thriller|Crime|Drama,miami|florida|double murder|divorce,Original Film|Monarch Pictures|Metro-Goldwyn-Mayer (MGM),United States of America
9624,On Deadly Ground,en,1994-02-18,50000000,49e6,102,4.5,104,9.114168,Action|Thriller,fight|inuit|petrol|company|alaska|enviromental,Warner Bros.,United States of America
14199,The Adventures of Sharkboy and Lavagirl,en,2005-06-10,50000000,69425966,92,4.4,269,12.31101,Adventure|Family|Science Fiction,imaginary friend|outcast,Troublemaker Studios,United States of America
1907,The Beach,en,2000-02-11,40000000,144056873,119,6.3,1233,41.362082,Drama|Adventure|Romance|Thriller,hippie|exotic island|beach|map|group dynamics|shark attack|leader|thailand|community|backpacker|delusion|marijuana|youth|shark|extramarital affair,Figment Films,United Kingdom|United States of America
4599,Raising Helen,en,2004-05-27,50000000,49718611,119,5.9,189,13.298205,Drama|Comedy|Romance,new york|pastor|world of fasion|loss of parents|mannequin|fashion designer|family relationships,Touchstone Pictures|Beacon Pictures|Mandeville Films,United States of America
22832,Ninja Assassin,en,2009-09-29,40000000,60462347,99,6.2,371,19.085403,Action|Crime|Thriller,assassination|assassin|ninja fighter|revenge|ninja|ninjutsu,Studio Babelsberg|Anarchos Productions|Legendary Pictures|Dark Castle Entertainment|Silver Pictures|Warner Bros.|Medienboard Berlin-Brandenburg|Deutsche Filmförderfonds (DFFF)|Rocklock Films,Germany|United States of America
10390,For Love of the Game,en,1999-09-17,50000000,0,137,6.3,88,9.622345,Drama|Romance,baseball|trainer|career|legend|training|sport,Universal Pictures|Beacon Pictures,United States of America
9879,Striptease,en,1996-06-28,50000000,113309743,115,4.4,205,11.106006,Drama|Thriller|Crime,blackmail|strip club|striptease|police|u.s. congress,Columbia Pictures|Castle Rock Entertainment,United States of America
38579,Marmaduke,en,2010-06-04,50000000,83761844,87,5,149,12.25622,Family|Comedy,NA,Twentieth Century Fox Film Corporation,United States of America
44603,Hereafter,en,2010-10-15,50000000,105197635,129,5.8,510,13.365715,Drama|Fantasy,NA,"Amblin Entertainment|Malpaso Productions|Warner Bros.|Kennedy/Marshall Company, The",United States of America
11892,Murder by Numbers,en,2002-04-19,50000000,56714147,120,6,268,16.167093,Crime|Drama|Thriller,detective|secret|fbi|homicide|evidence|nerd|vice|intellectual|high school|partner|murder|rich|forensic,Castle Rock Entertainment|Warner Bros.|Schroeder Hoffman Productions,United States of America
9691,Assassins,en,1995-10-06,50000000,30303072,132,6,387,23.073933,Action|Adventure|Crime|Thriller,competition|assassination|cia|bank|cat|mexican standoff|seattle|hitman|mission of murder|hidden camera|rivalry|rescue|shootout|police chase|sniper rifle|silencer|double cross|caribbean|detroit michigan,Silver Pictures|Canal+|Warner Bros.|Dino De Laurentiis Company|Donner/Shuler-Donner Productions|Evansgideon/Lazar,France|United States of America
1248,Hannibal Rising,en,2007-02-06,50000000,82169884,121,6,654,6.567065,Crime|Drama|Thriller,winter|psychopath|horror|serial killer,Ingenious Film Partners|ETIC Films|Quinta Communications|Dino De Laurentiis Company|Zephyr Films|Young Hannibal Productions|Carthago Films S.a.r.l.,United Kingdom|Czech Republic|France|Italy
12220,The Story of Us,en,1999-10-13,50000000,58900031,95,5.9,75,6.22577,Comedy|Drama|Romance,love of one's life|therapist|psychology|wedding|relationship|divorce,Universal Pictures|Castle Rock Entertainment,United States of America
72710,The Host,en,2013-03-22,44000000,63327201,125,6,1817,42.933027,Action|Adventure|Romance|Science Fiction|Thriller,based on novel|mass murder|dystopia|genocide|alien invasion|duringcreditsstinger|interspecies romance|alien parasites,Nick Wechsler Productions|Open Road Films|Silver Reel|Chockstone Pictures,United States of America
10782,Basic,en,2003-04-18,50000000,42792561,98,6.2,286,19.226763,Action|Drama|Mystery|Thriller|Crime,drug addiction|military court|panama|military service|court|ranger|supreme court|lager|military crime,Intermedia Films|Krane Entertainment,United States of America
9573,Blood Work,en,2002-08-04,50000000,26199517,110,6.1,206,10.089065,Crime|Drama|Mystery|Thriller,houseboat|heart|investigation|police|ex-cop|suspense|heart transplant|fbi profiler,Malpaso Productions|Warner Bros.,United States of America
4959,The International,en,2009-02-03,50000000,60161391,118,6,368,13.391833,Drama|Thriller|Crime,duringcreditsstinger,Studio Babelsberg|Atlas Entertainment|Mosaic Media Group|X-Filme Creative Pool,Germany|United Kingdom|United States of America
10061,Escape from L.A.,en,1996-08-09,50000000,42277365,97,5.6,373,21.637234,Action|Adventure|Science Fiction|Thriller,prison|usa president|earthquake|dystopia|attempt to escape|los angeles|reluctant hero,Paramount Pictures|Rysher Entertainment,United States of America
10386,The Iron Giant,en,1999-08-06,70000000,23159305,86,7.6,1436,61.245957,Adventure|Animation|Family|Fantasy|Science Fiction,cold war|friendship|giant robot|sitting on a toilet|fear of unknown|1950s|laxative,Warner Bros. Animation,United States of America
421,The Life Aquatic with Steve Zissou,en,2004-12-10,50000000,34808403,119,7.1,775,25.237969,Adventure|Comedy|Drama,ocean|film making|loss of mother|cynic|red cap|ship,Touchstone Pictures|American Empirical Pictures,United States of America
316152,Free State of Jones,en,2016-06-24,50000000,25035950,139,6.6,428,21.589393,War|Action|Drama|History|Thriller,slavery|american civil war,Larger Than Life Productions|Vendian Entertainment|Route One Films,United States of America
11615,The Life of David Gale,en,2003-02-21,50000000,38955598,130,7.3,480,22.442241,Drama|Thriller|Crime,prison|journalist|texas|professor|death penalty|death row|interview|murder|reporter|intern|innocent|activist,Mikona Productions GmbH & Co. KG|Universal Pictures|Intermedia Films|Saturn Films|Dirty Hands Productions,Germany|United Kingdom|United States of America
13498,Man of the House,en,2005-02-25,40000000,0,100,5.4,120,6.004422,Comedy|Action,NA,Revolution Studios|Bel Air Entertainment,United States of America
241554,Run All Night,en,2015-03-11,50000000,71561644,114,6.3,1148,74.64653,Action|Crime|Drama|Mystery|Thriller,hitman|revenge|murder|on the run|mobster,Vertigo Entertainment|Energy Entertainment|RatPac-Dune Entertainment,United States of America
2252,Eastern Promises,en,2007-09-14,51500000,55112356,100,7.2,848,35.481169,Thriller|Crime|Mystery,london england|gay|male nudity|female nudity|father son relationship|sex|jealousy|underworld|undercover|hitman|russian|diary|human trafficking|midwife|murder|mother daughter relationship|orphan|gangster|motorcycle|bathhouse,BBC Films|Serendipity Point Films|Téléfilm Canada|Astral Media|Scion Films|Focus Features|Corus Entertainment|Shine Pictures|Kudos Film and Television,United Kingdom|United States of America|Canada
11968,Into the Blue,en,2005-09-30,50000000,44434439,110,5.8,458,14.723467,Action|Thriller|Adventure|Crime,diving|cocaine|shipwreck|sailing|airplane|wrack,Columbia Pictures Corporation|Mandalay Pictures|Metro-Goldwyn-Mayer (MGM),United States of America
10047,The Messenger: The Story of Joan of Arc,fr,1999-10-18,60000000,66976317,148,6.2,367,21.084542,Adventure|Drama|Action|History|War,schizophrenia|france|rape|siege|biography|orléans|charles vii.|false history|joan of arc|religious delusions,Columbia Pictures|Gaumont,France
38319,Your Highness,en,2011-04-08,49900000,26121638,102,5.2,501,21.408222,Comedy,kidnapping|traitor|virgin|prince|princess|revenge|minotaur|knight|dragon|wedding|king|sword and sorcery,Universal Pictures|Stuber Productions,United States of America
69668,Dream House,en,2011-09-30,50000000,38502340,84,5.8,391,19.267479,Drama|Thriller|Mystery,house fire|extension ladder|last day on job,Cliffjack Motion Pictures|Morgan Creek Productions,Canada|United States of America
9770,Mad City,en,1997-11-07,50000000,10541523,114,5.9,81,3.314004,Action|Drama|Thriller,journalist|museum|hostage drama|independent film,Warner Bros.|Arnold Kopelson Productions,United States of America
11212,Baby's Day Out,en,1994-07-01,50000000,16671505,99,5.8,274,21.312186,Action|Adventure|Comedy|Family,baby|hoodlum|lost child,Twentieth Century Fox Film Corporation,United States of America
10533,The Scarlet Letter,en,1995-10-13,50000000,10382407,135,5.5,108,7.44268,Drama|History|Romance,based on novel|burning of witches|puritan|pregnancy|period drama|extramarital affair,Hollywood Pictures|Cinergi Pictures Entertainment,United States of America
38363,Fair Game,en,2010-05-20,22000000,24188922,108,6.5,235,12.54949,Drama|Thriller,cia|nuclear scientist|iraq|politician|duringcreditsstinger,River Road Entertainment|Participant Media,United States of America|United Arab Emirates
9923,Domino,en,2005-09-22,50000000,22944502,127,6,444,18.394571,Action|Crime,bounty hunter|fbi|weapon|spectacle,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521,France|United Kingdom|United States of America
11863,Jade,en,1995-10-13,50000000,9851610,95,5.2,44,8.189406,Action|Thriller|Mystery|Romance,callgirl|san francisco|investigation|murder,Paramount Pictures,United States of America
18501,Gamer,en,2009-09-03,50000000,40828540,95,5.6,760,27.631262,Action|Thriller|Science Fiction,dystopia|mind control|gun battle|wrongful imprisonment|dystopic future|wrongful conviction|online gaming,Lakeshore Entertainment|Lionsgate,United States of America
109491,Beautiful Creatures,en,2013-02-13,60000000,60052138,124,5.6,984,40.721373,Fantasy|Drama|Romance,civil war|southern usa|magic|light|dark|class prejudice|casters|based on young adult novel,Alcon Entertainment|Warner Bros.|Belle Pictures|3 Arts Entertainment,United States of America
9275,Death to Smoochy,en,2002-03-28,55000000,0,109,5.9,132,11.329727,Comedy|Crime|Drama|Thriller,corruption|moderator|tv show|success|irish mob|duringcreditsstinger,Senator Film Produktion|Mad Chance|Warner Bros.|Filmfour,Germany|United Kingdom|United States of America
